timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1754130600,Aug 02 2025 - 10:30am,complete,N/A,Śląsk Wrocław II,Hutnik Kraków,N/A,2,0.00,0.00,1.19,1.00,1,1,2,0,0,0,"66","69",10,3,1,0,3,0,0,1,2,1,15,12,4,4,11,8,8,11,48,52,1.60,0.00,1.76,1.62,1.50,50,50,50,0,0,0,0,50,50,9.00,3.00,2.38,3.30,2.60,1.24,1.75,2.80,5.20,1.60,2.18,Stadion OSRiR
1754132400,Aug 02 2025 - 11:00am,complete,N/A,Sandecja Nowy Sącz,Świt Skolwin,N/A,2,0.00,0.00,1.47,1.06,2,2,4,3,2,1,"18,16","21,77",5,3,1,0,3,0,1,0,0,3,24,7,11,4,13,3,18,12,58,42,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.02,3.25,3.20,1.23,1.85,2.90,6.00,1.67,2.05,Stadion im. Ojca Władysława Augustynka
1754138700,Aug 02 2025 - 12:45pm,complete,N/A,Zagłębie Sosnowiec,Resovia Rzeszów,N/A,2,0.00,0.00,0.94,1.06,1,5,6,3,1,2,"33","15,43,88,69,81",3,5,1,1,1,0,1,1,0,1,13,19,3,11,10,8,13,15,48,52,0.00,0.00,1.63,2.60,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.65,3.80,4.52,1.29,1.87,3.20,5.40,1.70,1.95,Stadion Ludowy
1754146800,Aug 02 2025 - 3:00pm,complete,N/A,Jastrzębie,ŁKS Łódź II,N/A,2,0.00,0.00,0.25,0.63,1,1,2,1,0,1,"62","11",7,2,4,1,2,0,2,3,0,2,12,12,7,4,5,8,19,18,46,54,0.00,1.64,1.74,1.43,2.50,50,50,50,50,50,50,50,50,50,5.00,0.00,2.30,3.55,2.65,1.24,1.89,3.25,5.75,1.62,2.02,N/A
1754156700,Aug 02 2025 - 5:45pm,complete,N/A,Unia Skierniewice,Olimpia Grudziądz,N/A,2,3.00,0.00,2.06,1.47,1,2,3,2,1,1,"8","36,76",2,12,3,0,3,0,0,3,3,0,5,11,3,3,2,8,19,3,40,60,1.94,0.00,0.82,1.32,1.50,50,50,50,0,0,0,50,50,50,4.00,2.00,2.20,3.10,2.95,1.38,2.00,3.28,7.00,1.75,1.87,N/A
1754224200,Aug 03 2025 - 12:30pm,complete,N/A,Kalisz,Sokół Kleczew,N/A,2,0.00,0.00,0.80,0.93,1,1,2,0,0,0,"90'1","67",6,6,4,0,2,0,2,2,1,1,13,13,3,6,10,7,22,16,48,52,0.00,0.00,1.38,1.57,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.08,3.10,3.45,1.35,2.25,4.00,8.50,1.91,1.76,Stadion OSRiR
1754242200,Aug 03 2025 - 5:30pm,complete,N/A,Chojniczanka Chojnice,Warta Poznań,N/A,2,0.00,0.00,1.27,1.80,2,1,3,1,1,0,"6,62","65",10,4,1,0,2,0,0,1,0,2,13,12,6,3,7,9,11,15,52,48,0.00,1.32,1.99,1.41,1.50,50,50,50,0,0,0,50,50,50,10.00,2.00,1.55,3.90,4.55,1.37,2.20,2.83,8.00,2.01,1.60,Stadion Miejski Chojnice
1754668800,Aug 08 2025 - 4:00pm,complete,N/A,Podbeskidzie,Śląsk Wrocław II,N/A,3,0.00,0.00,1.87,2.00,0,0,0,0,0,0,"","",4,3,1,0,2,0,0,1,2,0,15,11,4,6,11,5,19,16,54,46,2.80,0.00,1.54,1.48,2.00,50,50,50,50,0,0,50,50,50,7.00,3.00,1.50,4.25,5.50,1.16,1.60,2.45,4.40,1.70,2.15,N/A
1754735400,Aug 09 2025 - 10:30am,complete,N/A,Hutnik Kraków,Resovia Rzeszów,N/A,3,3.00,3.00,1.73,1.06,1,3,4,2,1,1,"24","44,72,46",6,2,0,0,1,0,0,0,1,0,10,17,2,8,8,9,18,16,54,46,1.41,2.60,1.22,2.12,5.50,100,100,100,100,100,100,100,100,100,13.00,1.00,2.16,3.50,2.87,1.14,1.49,2.46,3.40,1.40,2.70,N/A
1754737200,Aug 09 2025 - 11:00am,complete,N/A,Sandecja Nowy Sącz,Rekord Bielsko-Biała W,N/A,3,1.00,3.00,1.47,1.31,1,0,1,1,1,0,"13","",11,9,2,0,5,1,0,2,3,3,14,19,5,7,9,12,18,18,53,47,0.00,1.31,1.63,2.04,3.50,100,100,100,50,0,50,50,50,100,7.00,2.00,2.20,3.39,2.78,1.16,1.80,2.92,4.50,1.59,2.15,Stadion im. Ojca Władysława Augustynka
